,item_id,name,colloq,upper_item,lower_item,explain,buy_price,sell_price,description,tag,stat,effect
0,3748,Titanic Hydra,;juggernaut,,"['3077', '1028', '3052']",Deals area of effect damage based on owner's health,575,2450,<stats>+450 Health<br>+40 Attack Damage<br>+100% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 5 + 1.5% of your maximum health as bonus physical damage  to your target and 40 + 3% of your maximum health as physical damage  to other enemies in a cone on hit.<br><active>UNIQUE Active - Crescent:</active> Cleave damage to all targets is increased to 40 + 10% of your maximum health as bonus physical damage  in a larger cone for your next basic attack (20 second cooldown).<br><br><rules>(Unique Passives with the same name don't stack.)</rules>,"['Health', 'HealthRegen', 'Damage', 'Active', 'OnHit']","{'FlatPhysicalDamageMod': 40, 'FlatHPPoolMod': 450}","{'Effect1Amount': '0.03', 'Effect2Amount': '40', 'Effect3Amount': '0', 'Effect4Amount': '0', 'Effect5Amount': '0.1', 'Effect6Amount': '0', 'Effect7Amount': '20', 'Effect8Amount': '40', 'Effect9Amount': '0.015', 'Effect10Amount': '5'}"
0,3751,Bami's Cinder,;,"['3068', '1401', '1413', '3672', '4103']",['1028'],Grants Health and Immolate Aura,500,630,"<stats>+200 Health  </stats><br><br><unique>UNIQUE Passive - Immolate:</unique> Burns nearby enemies for <scaleLevel>[6 to 23]</scaleLevel> magic damage per second. Once every 12 seconds, your next immobilizing spell deals <scaleLevel>[6 to 23]</scaleLevel> <scaleHealth>(+1% Your Bonus HP)</scaleHealth> bonus magic damage and releases a fire nova that also deals that bonus damage around you. Immolate's damage is increased by 100% to minions and monsters.",['Health'],{'FlatHPPoolMod': 200},"{'Effect1Amount': '6', 'Effect2Amount': '23', 'Effect3Amount': '1', 'Effect4Amount': '325', 'Effect5Amount': '12', 'Effect6Amount': '0.01', 'Effect7Amount': '400'}"
0,3800,Righteous Glory,;,,"['3024', '3801']","Grants Health, Mana, and Armor. Activate to speed towards enemies and slow them.",1100,1855,"<stats>+400 Health<br><mana>+300 Mana</mana><br>+30 Armor<br>+100% Base Health Regen <br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Active:</unique> Grants 75% Movement Speed when moving towards enemies or enemy turrets for 4 seconds. Once near an enemy (or after 4 seconds) a shockwave is emitted, slowing nearby enemy champion Movement Speed by 75% for 2 second(s) (90 second cooldown).","['Health', 'HealthRegen', 'Armor', 'Mana', 'Active', 'CooldownReduction', 'Slow', 'NonbootsMovement']","{'FlatHPPoolMod': 400, 'FlatMPPoolMod': 300, 'FlatArmorMod': 30}","{'Effect1Amount': '0.75', 'Effect2Amount': '4', 'Effect3Amount': '-0.75', 'Effect4Amount': '2', 'Effect5Amount': '90', 'Effect6Amount': '225', 'Effect7Amount': '450'}"
0,3801,Crystalline Bracer,;,"['3084', '3083', '2065', '3800', '3107']","['1028', '1006']",Grants Health and Health Regen,100,455,<stats>+200 Health<br>+50% Base Health Regen </stats>,"['Health', 'HealthRegen']",{'FlatHPPoolMod': 200},
0,3802,Lost Chapter,;,"['3003', '3007', '3030', '3285']","['1052', '1027', '1052']",Restores Mana upon levelling up.,80,910,"<stats>+40 Ability Power<br><mana>+300 Mana</mana></stats><br><br><unique>UNIQUE Passive - Haste:</unique> +10% Cooldown Reduction<br><unique>UNIQUE Passive:</unique> Upon levelling up, restores 20% of your maximum Mana over 3 seconds.","['SpellDamage', 'Mana', 'ManaRegen', 'CooldownReduction']","{'FlatMPPoolMod': 300, 'FlatMagicDamageMod': 40}","{'Effect1Amount': '25', 'Effect2Amount': '-0.1', 'Effect3Amount': '15', 'Effect4Amount': '10', 'Effect5Amount': '20', 'Effect6Amount': '5', 'Effect7Amount': '0.2', 'Effect8Amount': '3'}"
0,3812,Death's Dance,;Bloodbag,,"['3105', '1053', '3133']",Trades incoming damage now for incoming damage later,500,2520,<stats>+50 Attack Damage<br>+30 Armor<br>+30 Magic Resist<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Heal for 15% of damage dealt. This is 33% as effective for Area of Effect damage.<br><unique>UNIQUE Passive:</unique> <specialRules>[Melee Users: 30% || Ranged Users: 10%]</specialRules> of damage taken is dealt as a Bleed effect over 3 seconds instead.,"['SpellBlock', 'Armor', 'Damage', 'LifeSteal', 'CooldownReduction']","{'FlatPhysicalDamageMod': 50, 'FlatSpellBlockMod': 30, 'FlatArmorMod': 30}","{'Effect1Amount': '0.15', 'Effect2Amount': '0.3', 'Effect3Amount': '3', 'Effect4Amount': '0.1'}"
0,3814,Edge of Night,;lethality,,"['1037', '3134', '1028']",Periodically blocks enemy abilities,525,2030,<stats>+325 Health<br>+55 Attack Damage</stats><br><br><unique>UNIQUE Passive</unique>: +10 <a href='Lethality'>Lethality</a><br><unique>UNIQUE Passive - Spell Shield</unique>: Grants a spell shield that blocks the next enemy ability. This shield refreshes after no damage is taken from enemy champions for 40 seconds.,"['Health', 'Damage', 'ArmorPenetration']","{'FlatPhysicalDamageMod': 55, 'FlatHPPoolMod': 325}","{'Effect1Amount': '10', 'Effect2Amount': '0', 'Effect3Amount': '0', 'Effect4Amount': '40'}"
0,3850,Spellthief's Edge,,,,Gain gold and upgrade by damaging enemy champions,400,160,"<stats>+8 Ability Power<br>+10 Health<br>+2 Gold Per 10 Seconds<br><mana>+25% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive - Tribute:</unique> While nearby an ally champion, damaging spells and attacks against champions or buildings grant 15 gold. This can occur up to 3 times every 30 seconds.<hr><passive>QUEST:</passive> Earning gold through using this item will transform the item, granting <active>UNIQUE Active - Warding</active>.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules><br><br><groupLimit>Limited to 1 Gold Income or Jungle item.</groupLimit>","['Health', 'SpellDamage', 'ManaRegen', 'Vision', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 10, 'FlatMagicDamageMod': 8}","{'Effect1Amount': '2', 'Effect2Amount': '15', 'Effect3Amount': '15', 'Effect4Amount': '500', 'Effect5Amount': '10', 'Effect6Amount': '3', 'Effect7Amount': '2000'}"
0,3851,Frostfang,,,,,400,160,"<stats>+15 Ability Power<br>+70 Health<br>+3 Gold Per 10 Seconds<br><mana>+50% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive - Tribute:</unique> While nearby an ally champion, damaging spells and attacks against champions or buildings grant 15 gold. This can occur up to 3 times every 30 seconds.<br><br><passive>QUEST:</passive> Earn 1000 gold to upgrade to Shard of True Ice.<br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 3 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>","['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']","{'FlatHPPoolMod': 70, 'FlatMagicDamageMod': 15}","{'Effect1Amount': '3', 'Effect2Amount': '15', 'Effect3Amount': '15', 'Effect4Amount': '1000', 'Effect5Amount': '10', 'Effect6Amount': '3', 'Effect7Amount': '2000'}"
0,3853,Shard of True Ice,,,,,400,160,<stats>+45 Ability Power<br>+100 Health<br>+3 Gold Per 10 Seconds<br><mana>+100% Base Mana Regen </mana></stats><br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 4 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>,"['GoldPer', 'Lane', 'ManaRegen', 'SpellDamage']","{'FlatHPPoolMod': 100, 'FlatMagicDamageMod': 45}",{'Effect1Amount': '3'}
0,3854,Steel Shoulderguards,,,,Gain gold and upgrade by executing minions alongside allies,400,160,"<stats>+30 Health<br>+3 Attack Damage<br>+2 Gold Per 10 Seconds<br>+25% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Spoils of War:</unique> While nearby an ally champion, basic attacks execute minions below 50% of their max Health (30% for ranged). Killing a minion grants kill gold to the nearest allied champion.<rules> (These effects recharge every 45 seconds. Max 3 charges.)</rules><hr><passive>QUEST:</passive> Earning gold through using this item will transform the item, granting <active>UNIQUE Active - Warding</active>.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules><br><br><groupLimit>Limited to 1 Gold Income or Jungle item.</groupLimit>","['Health', 'HealthRegen', 'Damage', 'Vision', 'GoldPer', 'Lane']","{'FlatPhysicalDamageMod': 3, 'FlatHPPoolMod': 30}","{'Effect1Amount': '2', 'Effect2Amount': '0.5', 'Effect3Amount': '0.3', 'Effect4Amount': '500', 'Effect5Amount': '45', 'Effect6Amount': '3'}"
0,3855,Runesteel Spaulders,,,,,400,160,"<stats>+100 Health<br>+6 Attack Damage<br>+3 Gold Per 10 Seconds<br>+50% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Spoils of War:</unique> While nearby an ally champion, basic attacks execute minions below 50% of their max Health. Killing a minion grants kill gold to the nearest allied champion.<rules> (These effects recharge every 45 seconds. Max 3 charges.)</rules><br><br><passive>QUEST:</passive> Earn 1000 gold to upgrade to Pauldrons of Whiterock.<br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 3 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatPhysicalDamageMod': 6, 'FlatHPPoolMod': 100}","{'Effect1Amount': '3', 'Effect2Amount': '0.5', 'Effect3Amount': '0.5', 'Effect4Amount': '1000', 'Effect5Amount': '45', 'Effect6Amount': '3'}"
0,3857,Pauldrons of Whiterock,,,,,400,160,<stats>+300 Health<br>+15 Attack Damage<br>+3 Gold Per 10 Seconds<br>+100% Base Health Regen </stats><br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 4 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>,"['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatPhysicalDamageMod': 15, 'FlatHPPoolMod': 300}",{'Effect1Amount': '3'}
0,3858,Relic Shield,,,,Gain gold and upgrade by executing minions alongside allies,400,160,"<stats>+30 Health<br>+5 Ability Power<br>+2 Gold Per 10 Seconds<br>+25% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Spoils of War:</unique> While nearby an ally champion, basic attacks execute minions below 50% of their max Health (30% for ranged). Killing a minion grants kill gold to the nearest allied champion.<rules> (These effects recharge every 45 seconds. Max 3 charges.)</rules><hr><passive>QUEST:</passive> Earning gold through using this item will transform the item, granting <active>UNIQUE Active - Warding</active>.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules><br><br><groupLimit>Limited to 1 Gold Income or Jungle item.</groupLimit>","['Health', 'HealthRegen', 'SpellDamage', 'Vision', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 30, 'FlatMagicDamageMod': 5}","{'Effect1Amount': '2', 'Effect2Amount': '0.5', 'Effect3Amount': '0.3', 'Effect4Amount': '500', 'Effect5Amount': '45', 'Effect6Amount': '3'}"
0,3859,Targon's Buckler,,,,,400,160,"<stats>+100 Health<br>+10 Ability Power<br>+3 Gold Per 10 Seconds<br>+50% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Spoils of War:</unique> While nearby an ally champion, basic attacks execute minions below 50% of their max Health. Killing a minion grants kill gold to the nearest allied champion.<rules> (These effects recharge every 45 seconds. Max 3 charges.)</rules><br><br><passive>QUEST:</passive> Earn 1000 gold to upgrade to Bulwark of the Mountain.<br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 3 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>","['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 100, 'FlatMagicDamageMod': 10}","{'Effect1Amount': '3', 'Effect2Amount': '0.5', 'Effect3Amount': '0.5', 'Effect4Amount': '1000', 'Effect5Amount': '45', 'Effect6Amount': '3'}"
0,3860,Bulwark of the Mountain,,,,,400,160,<stats>+300 Health<br>+25 Ability Power<br>+3 Gold Per 10 Seconds<br>+100% Base Health Regen </stats><br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 4 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>,"['Health', 'HealthRegen', 'GoldPer', 'Lane']","{'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 25}",{'Effect1Amount': '3'}
0,3862,Spectral Sickle,,,,Gain gold and upgrade by damaging enemy champions,400,160,"<stats>+5 Attack Damage<br>+10 Health<br>+2 Gold Per 10 Seconds<br><mana>+25% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive - Tribute:</unique> While nearby an ally champion, damaging spells and attacks against champions or buildings grant 15 gold. This can occur up to 3 times every 30 seconds.<hr><passive>QUEST:</passive> Earning gold through using this item will transform the item, granting <active>UNIQUE Active - Warding</active>.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules><br><br><groupLimit>Limited to 1 Gold Income or Jungle item.</groupLimit>","['Health', 'Damage', 'ManaRegen', 'Vision', 'GoldPer', 'Lane']","{'FlatPhysicalDamageMod': 5, 'FlatHPPoolMod': 10}","{'Effect1Amount': '2', 'Effect2Amount': '15', 'Effect3Amount': '15', 'Effect4Amount': '500', 'Effect5Amount': '10', 'Effect6Amount': '3', 'Effect7Amount': '2000'}"
0,3863,Harrowing Crescent,,,,,400,160,"<stats>+10 Attack Damage<br>+60 Health<br>+3 Gold Per 10 Seconds<br><mana>+50% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive - Tribute:</unique> While nearby an ally champion, damaging spells and attacks against champions or buildings grant 15 gold. This can occur up to 3 times every 30 seconds.<br><br><passive>QUEST:</passive> Earn 1000 gold to upgrade to Black Mist Scythe.<br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 3 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>","['Health', 'ManaRegen', 'GoldPer', 'Lane']","{'FlatPhysicalDamageMod': 10, 'FlatHPPoolMod': 60}","{'Effect1Amount': '3', 'Effect2Amount': '15', 'Effect3Amount': '15', 'Effect4Amount': '1000', 'Effect5Amount': '10', 'Effect6Amount': '3', 'Effect7Amount': '2000'}"
0,3864,Black Mist Scythe,,,,,400,160,<stats>+25 Attack Damage<br>+100 Health<br>+3 Gold Per 10 Seconds<br><mana>+100% Base Mana Regen </mana></stats><br><br><active>UNIQUE Active - Warding:</active> Place a <font color='#FF9900'>Stealth Ward</font>. Holds up to 4 charges which refill upon visiting the shop.<br><br><rules>(Receive diminishing gold from <a href='Support_Minion_Penalty'>excessive minion kills</a>.)</rules>,"['Health', 'ManaRegen', 'GoldPer', 'Lane']","{'FlatPhysicalDamageMod': 25, 'FlatHPPoolMod': 100}",{'Effect1Amount': '3'}
0,3901,Fire at Will,,,,Cannon Barrage gains extra waves,0,0,Requires 500 Silver Serpents.<br><br><unique>UNIQUE Passive:</unique> Cannon Barrage fires at an increasing rate over time (additional 6 waves over the duration).,[],{},
0,3902,Death's Daughter,,,,Cannon Barrage fires a mega-cannonball,0,0,"Requires 500 Silver Serpents.<br><br><unique>UNIQUE Passive:</unique> Cannon Barrage additionally fires a mega-cannonball at center of the Barrage, dealing 300% true damage and slowing them by 60% for 1.5 seconds. ",[],{},
0,3903,Raise Morale,,,,Cannon Barrage hastes allies,0,0,Requires 500 Silver Serpents.<br><br><unique>UNIQUE Passive:</unique> Allies in the Cannon Barrage gain 30% Movement Speed for 2 seconds.,[],{},
0,3905,Twin Shadows,;spooky;spooky ghosts,,"['3108', '3113']",Increases Ability Power and Movement Speed,650,1680,"<stats>+70 Ability Power<br>+7% Movement Speed<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Active - Spectral Pursuit:</unique> Summons 2 spooky ghosts that hunt down nearby champions, revealing and Haunting them on contact. <br><br>Haunted enemies are slowed by 40% for up to 5 seconds based on the distance the ghosts travel. (90 second cooldown).","['SpellDamage', 'Active', 'CooldownReduction', 'Slow', 'NonbootsMovement']","{'PercentMovementSpeedMod': 0.07, 'FlatMagicDamageMod': 70}","{'Effect1Amount': '10', 'Effect2Amount': '35', 'Effect3Amount': '8', 'Effect4Amount': '0.2', 'Effect5Amount': '0.5', 'Effect6Amount': '10', 'Effect7Amount': '2100', 'Effect8Amount': '10', 'Effect9Amount': '90', 'Effect10Amount': '60', 'Effect11Amount': '150', 'Effect12Amount': '0.1', 'Effect13Amount': '40', 'Effect14Amount': '5', 'Effect15Amount': '2', 'Effect16Amount': '7'}"
0,3907,Spellbinder,,,"['1058', '3113']",Stores nearby spellcasts and can consume them to grant Movement Speed and Ability Power.,800,2030,<stats>+120 Ability Power<br>+10% Movement Speed<br></stats><br><unique>UNIQUE Passive:</unique> Nearby allied and enemy spellcasts charge Spellbinder up to a cap (100 maximum). <br><unique>UNIQUE Active:</unique> Gain a maximum of 80 Ability Power and 50% decaying Movement Speed for 4 seconds. <br><br>Each spellcast stored contributes +0.8 Ability Power and +0.5% Movement Speed to the effect. (60 second cooldown).,"['SpellDamage', 'Active', 'NonbootsMovement']","{'PercentMovementSpeedMod': 0.1, 'FlatMagicDamageMod': 120}","{'Effect1Amount': '10', 'Effect2Amount': '100', 'Effect3Amount': '0.5', 'Effect4Amount': '4', 'Effect5Amount': '0.8', 'Effect6Amount': '60', 'Effect7Amount': '4', 'Effect8Amount': '80', 'Effect9Amount': '50', 'Effect10Amount': '120', 'Effect11Amount': '1800'}"
0,3916,Oblivion Orb,,['3165'],"['1028', '1052']",Increases magic damage,765,1120,<stats>+20 Ability Power<br>+200 Health</stats><br><br><unique>UNIQUE Passive - Touch of Death:</unique> +15 <a href='FlatMagicPen'>Magic Penetration</a>,"['Health', 'MagicPenetration', 'SpellDamage']","{'FlatHPPoolMod': 200, 'FlatMagicDamageMod': 20}",{'Effect1Amount': '15'}
0,4001,Ghostwalkers (Melee Only),;,,['1001'],Enhances Movement Speed and grants temporary wall walking.,700,700,"<groupLimit>Limited to 1 pair of boots.</groupLimit><br><br><unique>UNIQUE Active:</unique> Become Ghostly for 6 seconds, ignoring terrain collision. While inside terrain, gain 250 movement speed and become untargetable, stealthed, and silenced. Cannot be used within 3 seconds of taking damage. (80 second cooldown)<br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed<br><br><rules>(Ghostwalkers are unaffected by the Predator Rune.)</rules>",['Boots'],{'FlatMovementSpeedMod': 45},"{'Effect1Amount': '6', 'Effect2Amount': '125', 'Effect3Amount': '250', 'Effect4Amount': '80', 'Effect5Amount': '3'}"
0,4003,Lifeline,;lethality,['4004'],"['1036', '2420']","Marks the ground, and returns you there after a few moments",550,1085,"<stats>+20 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> +8 <a href='Lethality'>Lethality</a><br><unique>UNIQUE Active:</unique> Mark the ground beneath you. After 4 seconds, you will return to the marked location (120 second cooldown).","['Damage', 'NonbootsMovement', 'ArmorPenetration']",{'FlatPhysicalDamageMod': 20},"{'Effect1Amount': '8', 'Effect2Amount': '4', 'Effect3Amount': '120'}"
0,4004,Spectral Cutlass,;lethality,,"['4003', '3134']","Marks the ground, and returns you there after a few moments",400,2135,"<stats>+70 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> +18 <a href='Lethality'>Lethality</a><br><unique>UNIQUE Active:</unique> Mark your current location. After 4 seconds, you will return to the marked location (60 second cooldown).","['Armor', 'Damage', 'NonbootsMovement', 'ArmorPenetration']",{'FlatPhysicalDamageMod': 70},"{'Effect1Amount': '18', 'Effect2Amount': '4', 'Effect3Amount': '60'}"
0,4101,Pridestalker's Blade,;jungle;Jungle;jangle,"['4102', '4103', '4104', '4105']",,Kill monsters faster,450,315,"<unique>UNIQUE Passive - Tooth / Nail:</unique> Basic attacks vs. monsters deal 40 bonus damage.  Damaging a monster with a spell or attack steals 30 Health over 5 seconds and burns them for 80 magic damage.<mana> While in the jungle or river, regenerate up to 8 Mana per second based on your missing Mana.</mana><br><br><groupLimit>Limited to 1 Starter item.</groupLimit>","['LifeSteal', 'ManaRegen', 'Slow', 'OnHit', 'NonbootsMovement', 'Jungle']",{},"{'Effect1Amount': '80', 'Effect2Amount': '30', 'Effect3Amount': '5', 'Effect4Amount': '8', 'Effect5Amount': '40', 'Effect6Amount': '0', 'Effect7Amount': '2', 'Effect8Amount': '-0.2'}"
0,4102,Enchantment: Warrior,,,"['3133', '4101']",Tons of Damage,1075,1838,"<stats>+65 Attack Damage<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Chilling Smite:</unique> Smite can be cast on enemy champions, dealing reduced true damage and stealing 20% Movement Speed for 2 seconds.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>",[],{'FlatPhysicalDamageMod': 65},"{'Effect1Amount': '80', 'Effect2Amount': '30', 'Effect3Amount': '5', 'Effect4Amount': '8', 'Effect5Amount': '40', 'Effect6Amount': '0', 'Effect7Amount': '2', 'Effect8Amount': '-0.2'}"
0,4103,Enchantment: Cinderhulk,,,"['3751', '4101']",Increases bonus Health and burns nearby enemies,1275,1838,"<stats>+350 Health<br>+10% Bonus Health</stats><br><br><unique>UNIQUE Passive - Immolate:</unique> Deals 11 (+1 per champion level) magic damage a second to nearby enemies while in combat. Deals 200% bonus damage to minions and monsters.<br><br><unique>UNIQUE Passive - Chilling Smite:</unique> Smite can be cast on enemy champions, dealing reduced true damage and stealing 20% Movement Speed for 2 seconds.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>",[],{'FlatHPPoolMod': 350},"{'Effect1Amount': '80', 'Effect2Amount': '30', 'Effect3Amount': '5', 'Effect4Amount': '8', 'Effect5Amount': '40', 'Effect6Amount': '0', 'Effect7Amount': '2', 'Effect8Amount': '-0.2'}"
0,4104,Enchantment: Runic Echoes,,,"['3108', '1027', '4101']",Spells explode for bonus damage,925,1838,"<stats>+80 Ability Power<br>+10% Cooldown Reduction<br><mana>+300 Mana</mana></stats><br><br><unique>UNIQUE Passive - Echo:</unique> Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 60 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.<br><br>This effect deals 250% damage to Large Monsters. Hitting a Large Monster with this effect will restore 25% of your missing Mana.<br><br><unique>UNIQUE Passive - Chilling Smite:</unique> Smite can be cast on enemy champions, dealing reduced true damage and stealing 20% Movement Speed for 2 seconds.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>",[],"{'FlatMPPoolMod': 300, 'FlatMagicDamageMod': 80}","{'Effect1Amount': '80', 'Effect2Amount': '30', 'Effect3Amount': '5', 'Effect4Amount': '8', 'Effect5Amount': '40', 'Effect6Amount': '0', 'Effect7Amount': '2', 'Effect8Amount': '-0.2'}"
0,4105,Enchantment: Bloodrazor,,,"['1043', '4101']",Attacks deal bonus damage based on the target's maximum Health,1175,1838,"<stats>+50% Attack Speed</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks deal 4% of the target's maximum Health in bonus physical damage (max 75 vs. monsters and minions) on hit.<br><br><unique>UNIQUE Passive - Chilling Smite:</unique> Smite can be cast on enemy champions, dealing reduced true damage and stealing 20% Movement Speed for 2 seconds.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>",[],{'PercentAttackSpeedMod': 0.5},"{'Effect1Amount': '80', 'Effect2Amount': '30', 'Effect3Amount': '5', 'Effect4Amount': '8', 'Effect5Amount': '40', 'Effect6Amount': '0.1', 'Effect7Amount': '2', 'Effect8Amount': '-0.2'}"
0,4201,Doran's Lost Shield,;dshield,,,Good defensive starting item,450,180,<stats>+100 Health</stats><br><br><passive>Passive: </passive>Restores 15 Health every 5 seconds.<br><passive>Passive: </passive>Basic attacks deal an additional 5 physical damage to minions on hit.<br><unique>UNIQUE Passive:</unique> Regain an additional 20 health over 10 seconds after taking damage from an enemy champion.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>,"['Health', 'HealthRegen', 'Lane']","{'FlatHPPoolMod': 100, 'FlatHPRegenMod': 3}","{'Effect1Amount': '0', 'Effect2Amount': '10', 'Effect3Amount': '5', 'Effect4Amount': '2'}"
0,4202,Doran's Lost Blade,;dblade,,,Good starting item for attackers,450,180,<stats>+8 Attack Damage<br>+80 Health<br>+8% Life Steal</stats><br><br><groupLimit>Limited to 1 Starter item.</groupLimit>,"['Damage', 'Health', 'Lane', 'LifeSteal']","{'FlatPhysicalDamageMod': 8, 'FlatHPPoolMod': 80, 'PercentLifeStealMod': 0.08}",{'Effect1Amount': '10'}
0,4203,Doran's Lost Ring,;dring,,,Good starting item for casters,400,160,<stats>+60 Health<br>+15 Ability Power<br><mana>+10 Mana per 5 seconds</mana></stats><br><br><passive>Passive: </passive>Basic attacks deal an additional 5 physical damage to minions on hit.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>,"['Health', 'Lane', 'ManaRegen', 'SpellDamage']","{'FlatHPPoolMod': 60, 'FlatMagicDamageMod': 15}","{'Effect1Amount': '0', 'Effect2Amount': '5'}"
0,4204,Doran's Lost Idol,;didol,,,Good starting item for Enchanters,400,160,<stats>+10 Ability Power<br><mana>+75% Base Mana Regen </mana><br>+5% Heal and Shield Power</stats><br><br><passive>Passive: </passive>Basic attacks deal an additional 12 physical damage to minions on hit.<br><br><groupLimit>Limited to 1 Starter item.</groupLimit>,"['SpellDamage', 'ManaRegen', 'Lane']",{'FlatMagicDamageMod': 10},"{'Effect1Amount': '0.05', 'Effect2Amount': '12'}"
0,4401,Force of Nature,;fon,,"['1057', '1057', '1006', '1006']","Movement Speed, Magic Resist, and max Health Regeneration",1160,2030,<stats>+90 Magic Resist<br>+200% Base Health Regen <br>+8% Movement Speed</stats><br><br><unique>UNIQUE Passive:</unique> Regenerate 1.5% maximum Health every second.,"['SpellBlock', 'HealthRegen', 'NonbootsMovement']","{'PercentMovementSpeedMod': 0.08, 'FlatSpellBlockMod': 90}",{'Effect1Amount': '0.015'}
0,4402,Innervating Locket,;,,"['3010', '3133']",Cast spells to heal,600,1960,"<stats>+400 Health<br><mana>+300 Mana</mana><br>+30 Attack Damage<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive - Eternity:</unique> 15% of damage taken from champions is gained as Mana. Spending Mana restores 20% of the cost as Health, up to 25 per spell cast.<br><br><unique>UNIQUE Passive:</unique> After using an ability, restore 8% missing Health and 3% missing Mana over 3 seconds.<br><br><rules><font color='#447777'>''Cast down the Noxians'' - Bobdyr, Temple Guardsman</font></rules>","['Health', 'HealthRegen', 'Damage', 'Mana', 'ManaRegen', 'CooldownReduction']","{'FlatPhysicalDamageMod': 30, 'FlatHPPoolMod': 400, 'FlatMPPoolMod': 300}","{'Effect1Amount': '3', 'Effect2Amount': '0.08', 'Effect3Amount': '0.03', 'Effect4Amount': '25', 'Effect5Amount': '0.2', 'Effect6Amount': '0.15'}"
